report_date,source_file,issue_city,issue_date,protocol_number,subject,amolyvdi_95_product_label,amolyvdi_95_station_count_raw,amolyvdi_95_mean_price_raw,amolyvdi_100_product_label,amolyvdi_100_station_count_raw,amolyvdi_100_mean_price_raw,super_product_label,super_station_count_raw,super_mean_price_raw,diesel_kinisis_product_label,diesel_kinisis_station_count_raw,diesel_kinisis_mean_price_raw,diesel_thermansis_product_label,diesel_thermansis_station_count_raw,diesel_thermansis_mean_price_raw,autogas_product_label,autogas_station_count_raw,autogas_mean_price_raw,footer_note_1,footer_note_2,footer_note_3,footer_note_4,footer_note_5,footer_note_6,footer_note_7,footer_note_8,footer_note_9,footer_note_10,footer_note_11,footer_note_12,footer_note_13,footer_note_14,footer_note_15,footer_note_16,footer_note_17,footer_note_18,footer_note_19,footer_note_20,footer_note_21,footer_note_22
25-6-2025,IMERISIO_DELTIO_PANELLINIO_25_06_2025.pdf,Αθήνα,27-6-2025,50261 - 27/06/2025,ΘΕΜΑ: ΚΑΘΗΜΕΡΙΝΟ ΔΕΛΤΙΟ ΕΠΙΣΚΟΠΗΣΗΣ ΤΙΜΩΝ ΥΓΡΩΝ ΚΑΥΣΙΜΩΝ,Αμόλυβδη 95 οκτ.,4.501,"1,778",Υγραέριο κίνησης (Autogas),1.153,"0,877",,,,,,,,,,,,,Η μέση τιμή πανελλαδικά σταθμίζεται με βάση τους όγκους πωλήσεων έτους 2019 ανά τύπο καυσίμου και ανά νομό.,Ο Φ.Π.Α. από 01-06-2016 ανέρχεται στο 24%.,"Ο συντελεστής ΕΦΚ σε βενζίνες και πετρέλαια διαμορφώνεται σε 700 και 410 €/1.000 λτ, αντίστοιχα από 01/01/2017 (Ν. 4389/2016, ΦΕΚ Α' 94).","Για το πετρέλαιο θέρμανσης και για χρονική περίοδο από 15/10 κάθε έτους έως και την 30/4 του επομένου έτους, ορίζεται μειωμένος συντελεστής ΕΦΚ ύψους 280 €/1.000 λτ, αρχής γενομένης από 15/10/2016 (Ν. 4389/2016, ΦΕΚ Α' 94). Για το λόγο αυτό δεν καταγράφεται κατανάλωση για το είδος αυτό από 1/5 έως και 14/10 κάθε έτους.","Ο συντελεστής ΕΦΚ στο Υγραέριο διαμορφώνεται σε 430 €/1.000 κγρ, από 01/01/2017 (Ν. 4389/2016, ΦΕΚ Α' 94).",,,,,,,,,,,,,,,,,
25-7-2017,IMERISIO_DELTIO_PANELLINIO_25_07_2017.pdf,Αθήνα,26-7-2017,83025,,Αμόλυβδη 95 οκτ.,3.169,"1,470",Αμόλυβδη 100 οκτ.,1.818,"1,687",Super,40,"1,644",Diesel Κίνησης,3.329,"1,221",Diesel Θέρμανσης Κατ΄οίκον,-,-,Υγραέριο κίνησης (Autogas),625,"0,760",Η μέση τιμή πανελλαδικά υπολογίζεται σύμφωνα με τον σταθμισμένο μέσο όρο με βάση τους όγκους πωλήσεων ανά τύπο καυσίμου ανά νομό.,Δεν καταγράφεται κατανάλωση στο πετρέλαιο θέρμανσης για τη χρονική περίοδο 30/4 έως 15/10 κάθε έτους.,Σημειώνεται ότι ο Φ.Π.Α. από 01-06-2016 ανέρχεται στο 24%,Σημειώνεται ότι ο ΕΦΚ στο πετρέλαιο θέρμανσης από 15/10/2016 έως 30-04-2017 ανέρχεται σε 280 € το χιλιόλιτρο.,,,,,,,,,,,,,,,,,,
25-7-2018,IMERISIO_DELTIO_PANELLINIO_25_07_2018.pdf,Αθήνα,26-7-2018,81026 - 26/07/2018,ΘΕΜΑ: ΚΑΘΗΜΕΡΙΝΟ ΔΕΛΣΙΟ ΕΠΙ΢ΚΟΠΗ΢Η΢ ΣΙΜΩΝ ΤΓΡΩΝ ΚΑΤ΢ΙΜΩΝ,Αμόλυβδθ 95 οκτ.,3.224,"1,636",Αμόλυβδθ 100 οκτ.,1.848,"1,837",Super,25,"1,742",Diesel Κίνθςθσ,3.374,"1,410",,,,Υγραζριο κίνθςθσ (Autogas),704,"0,833",Η μζςθ τιμι πανελλαδικά ςτακμίηεται με βάςθ τουσ όγκουσ πωλιςεων ζτουσ 2017 ανά τφπο καυςίμου και ανά νομό.,Δεν καταγράφεται κατανάλωςθ ςτο πετρζλαιο κζρμανςθσ για τθ χρονικι περίοδο 30/4 ζωσ 15/10 κάκε ζτουσ.,Ο Φ.Π.Α. από 01-06-2016 ανζρχεται ςτο 24%,Ο ΕΦΚ ςτο πετρζλαιο κζρμανςθσ από 15/10/2016 ανζρχεται ςε 280 € το χιλιόλιτρο,"Ο ΕΦΚ ςε βενηίνεσ και Πετρζλαια διαμορφώνεται ςε 700, 410 €/1000 λτ, αντίςτοιχα από 01/01/2017 (Ν. 4389/2016, ΦΕΚ Α' 94)","Ο ΕΦΚ ςτο Υγραζριο διαμορφώνεται ςε 430 €/1000 κγρ, από 01/01/2017 (Ν. 4389/2016, ΦΕΚ Α' 94)",,,,,,,,,,,,,,,,
25-7-2019,IMERISIO_DELTIO_PANELLINIO_25_07_2019.pdf,Αθήνα,26-7-2019,78352 - 26/07/2019,ΘΕΜΑ: ΚΑΘΗΜΕΡΙΝΟ ΔΕΛΤΙΟ ΕΠΙΣΚΟΠΗΣΗΣ ΤΙΜΩΝ ΥΓΡΩΝ ΚΑΥΣΙΜΩΝ,Αμόλυβδη 95 οκτ.,3.723,"1,627",Αμόλυβδη 100 οκτ.,2.108,"1,832",Super,28,"1,748",Diesel Κίνησης,3.788,"1,384",,,,Υγραέριο κίνησης (Autogas),751,"0,787",Η μέση τιμή πανελλαδικά σταθμίζεται με βάση τους όγκους πωλήσεων έτους 2018 ανά τύπο καυσίμου και ανά νομό.,Δεν καταγράφεται κατανάλωση στο πετρέλαιο θέρμανσης για τη χρονική περίοδο 30/4 έως 15/10 κάθε έτους.,Ο Φ.Π.Α. από 01-06-2016 ανέρχεται στο 24%,Ο ΕΦΚ στο πετρέλαιο θέρμανσης από 15/10/2016 ανέρχεται σε 280 € το χιλιόλιτρο,"Ο ΕΦΚ σε βενζίνες και Πετρέλαια διαμορφώνεται σε 700, 410 €/1000 λτ, αντίστοιχα από 01/01/2017 (Ν. 4389/2016, ΦΕΚ Α' 94)","Ο ΕΦΚ στο Υγραέριο διαμορφώνεται σε 430 €/1000 κγρ, από 01/01/2017 (Ν. 4389/2016, ΦΕΚ Α' 94)",,,,,,,,,,,,,,,,
25-7-2020,IMERISIO_DELTIO_PANELLINIO_25_07_2020.pdf,Αθήνα,27-7-2020,79278 - 27/07/2020,ΘΕΜΑ: ΚΑΘΗΜΕΡΙΝΟ ΔΕΛΣΙΟ ΕΠΙ΢ΚΟΠΗ΢Η΢ ΣΙΜΩΝ ΤΓΡΩΝ ΚΑΤ΢ΙΜΩΝ,Πποϊόν,Απ. Ππατηπίων,Μέση Σιμή,Αμόλσβδη 95 οκτ.,2.934,"1,432",Super,14,"1,615",,,,,,,Υγραέριο κίνησης (Autogas),663,"0,724",΢ΗΜΕΙΩ΢ΕΙ΢  Η μζςθ τιμι πανελλαδικά ςτακμίηεται με βάςθ τουσ όγκουσ πωλιςεων ζτουσ 2019 ανά τφπο,καυςίμου και ανά νομό.,Ο Φ.Π.Α. από 01-06-2016 ανζρχεται ςτο 24%.,"Ο ςυντελεςτισ ΕΦΚ ςε βενηίνεσ και πετρζλαια διαμορφϊνεται ςε 700 και 410 €/1.000 λτ, αντίςτοιχα από 01/01/2017 (Ν. 4389/2016, ΦΕΚ Α' 94).","Για το πετρζλαιο κζρμανςθσ και για χρονικι περίοδο από 15/10 κάκε ζτουσ ζωσ και τθν 30/4 του επομζνου ζτουσ, ορίηεται μειωμζνοσ ςυντελεςτισ ΕΦΚ φψουσ 280 €/1.000 λτ, αρχισ γενομζνθσ από 15/10/2016 (Ν. 4389/2016, ΦΕΚ Α' 94). Για το λόγο αυτό δεν καταγράφεται κατανάλωςθ για το είδοσ αυτό από 1/5 ζωσ και 14/10 κάκε ζτουσ.","Ο ςυντελεςτισ ΕΦΚ ςτο Υγραζριο διαμορφϊνεται ςε 430 €/1.000 κγρ, από 01/01/2017 (Ν. 4389/2016, ΦΕΚ Α' 94).",,,,,,,,,,,,,,,,
25-7-2021,IMERISIO_DELTIO_PANELLINIO_25_07_2021.pdf,Αθήνα,27-7-2021,84111,ΘΕΜΑ: ΚΑΘΗΜΕΡΙΝΟ ΔΕΛΤΙΟ ΕΠΙΣΚΟΠΗΣΗΣ ΤΙΜΩΝ ΥΓΡΩΝ ΚΑΥΣΙΜΩΝ,Αμόλυβδη 95 οκτ.,3.538,"1,683",Super,12,"1,762",Υγραέριο κίνησης (Autogas),829,"0,849",,,,,,,,,,Η μέση τιμή πανελλαδικά σταθμίζεται με βάση τους όγκους πωλήσεων έτους 2019 ανά τύπο καυσίμου και ανά νομό.,Ο Φ.Π.Α. από 01-06-2016 ανέρχεται στο 24%.,"Ο συντελεστής ΕΦΚ σε βενζίνες και πετρέλαια διαμορφώνεται σε 700 και 410 €/1.000 λτ, αντίστοιχα από 01/01/2017 (Ν. 4389/2016, ΦΕΚ Α' 94).","Για το πετρέλαιο θέρμανσης και για χρονική περίοδο από 15/10 κάθε έτους έως και την 30/4 του επομένου έτους, ορίζεται μειωμένος συντελεστής ΕΦΚ ύψους 280 €/1.000 λτ, αρχής γενομένης από 15/10/2016 (Ν. 4389/2016, ΦΕΚ Α' 94). Για το λόγο αυτό δεν καταγράφεται κατανάλωση για το είδος αυτό από 1/5 έως και 14/10 κάθε έτους.","Ο συντελεστής ΕΦΚ στο Υγραέριο διαμορφώνεται σε 430 €/1.000 κγρ, από 01/01/2017 (Ν. 4389/2016, ΦΕΚ Α' 94).",,,,,,,,,,,,,,,,,
25-7-2022,IMERISIO_DELTIO_PANELLINIO_25_07_2022.pdf,Αθήνα,8-8-2022,79424,ΘΕΜΑ: ΚΑΘΗΜΕΡΙΝΟ ΔΕΛΤΙΟ ΕΠΙΣΚΟΠΗΣΗΣ ΤΙΜΩΝ ΥΓΡΩΝ ΚΑΥΣΙΜΩΝ,Αμόλυβδη 95 οκτ.,4.566,"2,184",Super,6,"1,962",Υγραέριο κίνησης (Autogas),1.130,"1,013",,,,,,,,,,Η μέση τιμή πανελλαδικά σταθμίζεται με βάση τους όγκους πωλήσεων έτους 2019 ανά τύπο καυσίμου και ανά νομό.,Ο Φ.Π.Α. από 01-06-2016 ανέρχεται στο 24%.,"Ο συντελεστής ΕΦΚ σε βενζίνες και πετρέλαια διαμορφώνεται σε 700 και 410 €/1.000 λτ, αντίστοιχα από 01/01/2017 (Ν. 4389/2016, ΦΕΚ Α' 94).","Για το πετρέλαιο θέρμανσης και για χρονική περίοδο από 15/10 κάθε έτους έως και την 30/4 του επομένου έτους, ορίζεται μειωμένος συντελεστής ΕΦΚ ύψους 280 €/1.000 λτ, αρχής γενομένης από 15/10/2016 (Ν. 4389/2016, ΦΕΚ Α' 94). Για το λόγο αυτό δεν καταγράφεται κατανάλωση για το είδος αυτό από 1/5 έως και 14/10 κάθε έτους.","Ο συντελεστής ΕΦΚ στο Υγραέριο διαμορφώνεται σε 430 €/1.000 κγρ, από 01/01/2017 (Ν. 4389/2016, ΦΕΚ Α' 94).",,,,,,,,,,,,,,,,,
25-7-2024,IMERISIO_DELTIO_PANELLINIO_25_07_2024.pdf,Αθήνα,29-7-2024,60111,ΘΕΜΑ: ΚΑΘΗΜΕΡΙΝΟ ΔΕΛΤΙΟ ΕΠΙΣΚΟΠΗΣΗΣ ΤΙΜΩΝ ΥΓΡΩΝ ΚΑΥΣΙΜΩΝ,Αμόλυβδη 95 οκτ.,4.161,"1,888",Υγραέριο κίνησης (Autogas),1.083,"0,873",,,,,,,,,,,,,Η μέση τιμή πανελλαδικά σταθμίζεται με βάση τους όγκους πωλήσεων έτους 2019 ανά τύπο καυσίμου και ανά νομό.,Ο Φ.Π.Α. από 01-06-2016 ανέρχεται στο 24%.,"Ο συντελεστής ΕΦΚ σε βενζίνες και πετρέλαια διαμορφώνεται σε 700 και 410 €/1.000 λτ, αντίστοιχα από 01/01/2017 (Ν. 4389/2016, ΦΕΚ Α' 94).","Για το πετρέλαιο θέρμανσης και για χρονική περίοδο από 15/10 κάθε έτους έως και την 30/4 του επομένου έτους, ορίζεται μειωμένος συντελεστής ΕΦΚ ύψους 280 €/1.000 λτ, αρχής γενομένης από 15/10/2016 (Ν. 4389/2016, ΦΕΚ Α' 94). Για το λόγο αυτό δεν καταγράφεται κατανάλωση για το είδος αυτό από 1/5 έως και 14/10 κάθε έτους.","Ο συντελεστής ΕΦΚ στο Υγραέριο διαμορφώνεται σε 430 €/1.000 κγρ, από 01/01/2017 (Ν. 4389/2016, ΦΕΚ Α' 94).",,,,,,,,,,,,,,,,,
25-7-2025,IMERISIO_DELTIO_PANELLINIO_25_07_2025.pdf,Αθήνα,28-7-2025,59014,ΘΕΜΑ: ΚΑΘΗΜΕΡΙΝΟ ΔΕΛΤΙΟ ΕΠΙΣΚΟΠΗΣΗΣ ΤΙΜΩΝ ΥΓΡΩΝ ΚΑΥΣΙΜΩΝ,Αμόλυβδη 95 οκτ.,4.006,"1,748",Υγραέριο κίνησης (Autogas),1.111,"0,921",,,,,,,,,,,,,Η μέση τιμή πανελλαδικά σταθμίζεται με βάση τους όγκους πωλήσεων έτους 2019 ανά τύπο καυσίμου και ανά νομό.,Ο Φ.Π.Α. από 01-06-2016 ανέρχεται στο 24%.,"Ο συντελεστής ΕΦΚ σε βενζίνες και πετρέλαια διαμορφώνεται σε 700 και 410 €/1.000 λτ, αντίστοιχα από 01/01/2017 (Ν. 4389/2016, ΦΕΚ Α' 94).","Για το πετρέλαιο θέρμανσης και για χρονική περίοδο από 15/10 κάθε έτους έως και την 30/4 του επομένου έτους, ορίζεται μειωμένος συντελεστής ΕΦΚ ύψους 280 €/1.000 λτ, αρχής γενομένης από 15/10/2016 (Ν. 4389/2016, ΦΕΚ Α' 94). Για το λόγο αυτό δεν καταγράφεται κατανάλωση για το είδος αυτό από 1/5 έως και 14/10 κάθε έτους.","Ο συντελεστής ΕΦΚ στο Υγραέριο διαμορφώνεται σε 430 €/1.000 κγρ, από 01/01/2017 (Ν. 4389/2016, ΦΕΚ Α' 94).",,,,,,,,,,,,,,,,,
25-8-2017,IMERISIO_DELTIO_PANELLINIO_25_08_2017.pdf,Αθήνα,28-8-2017,92074,,Αμόλυβδη 95 οκτ.,2.926,"1,488",Αμόλυβδη 100 οκτ.,1.674,"1,687",Super,34,"1,658",Diesel Κίνησης,3.146,"1,236",Diesel Θέρμανσης Κατ΄οίκον,-,-,Υγραέριο κίνησης (Autogas),633,"0,784",Η μέση τιμή πανελλαδικά υπολογίζεται σύμφωνα με τον σταθμισμένο μέσο όρο με βάση τους όγκους πωλήσεων ανά τύπο καυσίμου ανά νομό.,Δεν καταγράφεται κατανάλωση στο πετρέλαιο θέρμανσης για τη χρονική περίοδο 30/4 έως 15/10 κάθε έτους.,Σημειώνεται ότι ο Φ.Π.Α. από 01-06-2016 ανέρχεται στο 24%,Σημειώνεται ότι ο ΕΦΚ στο πετρέλαιο θέρμανσης από 15/10/2016 έως 30-04-2017 ανέρχεται σε 280 € το χιλιόλιτρο.,,,,,,,,,,,,,,,,,,
25-8-2018,IMERISIO_DELTIO_PANELLINIO_25_08_2018.pdf,Αθήνα,27-8-2018,89161 - 27/08/2018,ΘΕΜΑ: ΚΑΘΗΜΕΡΙΝΟ ΔΕΛΤΙΟ ΕΠΙΣΚΟΠΗΣΗΣ ΤΙΜΩΝ ΥΓΡΩΝ ΚΑΥΣΙΜΩΝ,Αμόλυβδη 95 οκτ.,2.736,"1,643",Αμόλυβδη 100 οκτ.,1.629,"1,836",Super,23,"1,715",Diesel Κίνησης,2.898,"1,416",,,,Υγραέριο κίνησης (Autogas),601,"0,836",Η μέση τιμή πανελλαδικά σταθμίζεται με βάση τους όγκους πωλήσεων έτους 2017 ανά τύπο καυσίμου και ανά νομό.,Δεν καταγράφεται κατανάλωση στο πετρέλαιο θέρμανσης για τη χρονική περίοδο 30/4 έως 15/10 κάθε έτους.,Ο Φ.Π.Α. από 01-06-2016 ανέρχεται στο 24%,Ο ΕΦΚ στο πετρέλαιο θέρμανσης από 15/10/2016 ανέρχεται σε 280 € το χιλιόλιτρο,"Ο ΕΦΚ σε βενζίνες και Πετρέλαια διαμορφώνεται σε 700, 410 €/1000 λτ, αντίστοιχα από 01/01/2017 (Ν. 4389/2016, ΦΕΚ Α' 94)","Ο ΕΦΚ στο Υγραέριο διαμορφώνεται σε 430 €/1000 κγρ, από 01/01/2017 (Ν. 4389/2016, ΦΕΚ Α' 94)",,,,,,,,,,,,,,,,
25-8-2019,IMERISIO_DELTIO_PANELLINIO_25_08_2019.pdf,Αθήνα,26-8-2019,85191 - 26/08/2019,ΘΕΜΑ: ΚΑΘΗΜΕΡΙΝΟ ΔΕΛΤΙΟ ΕΠΙΣΚΟΠΗΣΗΣ ΤΙΜΩΝ ΥΓΡΩΝ ΚΑΥΣΙΜΩΝ,Αμόλυβδη 95 οκτ.,3.394,"1,599",Αμόλυβδη 100 οκτ.,1.921,"1,817",Super,13,"1,780",Diesel Κίνησης,3.469,"1,370",,,,Υγραέριο κίνησης (Autogas),752,"0,766",Η μέση τιμή πανελλαδικά σταθμίζεται με βάση τους όγκους πωλήσεων έτους 2018 ανά τύπο καυσίμου και ανά νομό.,Δεν καταγράφεται κατανάλωση στο πετρέλαιο θέρμανσης για τη χρονική περίοδο 30/4 έως 15/10 κάθε έτους.,Ο Φ.Π.Α. από 01-06-2016 ανέρχεται στο 24%,Ο ΕΦΚ στο πετρέλαιο θέρμανσης από 15/10/2016 ανέρχεται σε 280 € το χιλιόλιτρο,"Ο ΕΦΚ σε βενζίνες και Πετρέλαια διαμορφώνεται σε 700, 410 €/1000 λτ, αντίστοιχα από 01/01/2017 (Ν. 4389/2016, ΦΕΚ Α' 94)","Ο ΕΦΚ στο Υγραέριο διαμορφώνεται σε 430 €/1000 κγρ, από 01/01/2017 (Ν. 4389/2016, ΦΕΚ Α' 94)",,,,,,,,,,,,,,,,
25-8-2020,IMERISIO_DELTIO_PANELLINIO_25_08_2020.pdf,Αθήνα,26-8-2020,88961 - 26/08/2020,ΘΕΜΑ: ΚΑΘΗΜΕΡΙΝΟ ΔΕΛΤΙΟ ΕΠΙΣΚΟΠΗΣΗΣ ΤΙΜΩΝ ΥΓΡΩΝ ΚΑΥΣΙΜΩΝ,Προϊόν,Αρ. Πρατηρίων,Μέση Τιμή,Αμόλυβδη 95 οκτ.,2.949,"1,431",Super,13,"1,645",,,,,,,Υγραέριο κίνησης (Autogas),687,"0,716",Η μέση τιμή πανελλαδικά σταθμίζεται με βάση τους όγκους πωλήσεων έτους 2019 ανά τύπο καυσίμου και ανά νομό.,Ο Φ.Π.Α. από 01-06-2016 ανέρχεται στο 24%.,"Ο συντελεστής ΕΦΚ σε βενζίνες και πετρέλαια διαμορφώνεται σε 700 και 410 €/1.000 λτ, αντίστοιχα από 01/01/2017 (Ν. 4389/2016, ΦΕΚ Α' 94).","Για το πετρέλαιο θέρμανσης και για χρονική περίοδο από 15/10 κάθε έτους έως και την 30/4 του επομένου έτους, ορίζεται μειωμένος συντελεστής ΕΦΚ ύψους 280 €/1.000 λτ, αρχής γενομένης από 15/10/2016 (Ν. 4389/2016, ΦΕΚ Α' 94). Για το λόγο αυτό δεν καταγράφεται κατανάλωση για το είδος αυτό από 1/5 έως και 14/10 κάθε έτους.","Ο συντελεστής ΕΦΚ στο Υγραέριο διαμορφώνεται σε 430 €/1.000 κγρ, από 01/01/2017 (Ν. 4389/2016, ΦΕΚ Α' 94).",,,,,,,,,,,,,,,,,
25-8-2021,IMERISIO_DELTIO_PANELLINIO_25_08_2021.pdf,Αθήνα,26-8-2021,93741,ΘΕΜΑ: ΚΑΘΗΜΕΡΙΝΟ ΔΕΛΤΙΟ ΕΠΙΣΚΟΠΗΣΗΣ ΤΙΜΩΝ ΥΓΡΩΝ ΚΑΥΣΙΜΩΝ,Αμόλυβδη 95 οκτ.,3.081,"1,684",Super,9,"1,796",Υγραέριο κίνησης (Autogas),802,"0,861",,,,,,,,,,Η μέση τιμή πανελλαδικά σταθμίζεται με βάση τους όγκους πωλήσεων έτους 2019 ανά τύπο καυσίμου και ανά νομό.,Ο Φ.Π.Α. από 01-06-2016 ανέρχεται στο 24%.,"Ο συντελεστής ΕΦΚ σε βενζίνες και πετρέλαια διαμορφώνεται σε 700 και 410 €/1.000 λτ, αντίστοιχα από 01/01/2017 (Ν. 4389/2016, ΦΕΚ Α' 94).","Για το πετρέλαιο θέρμανσης και για χρονική περίοδο από 15/10 κάθε έτους έως και την 30/4 του επομένου έτους, ορίζεται μειωμένος συντελεστής ΕΦΚ ύψους 280 €/1.000 λτ, αρχής γενομένης από 15/10/2016 (Ν. 4389/2016, ΦΕΚ Α' 94). Για το λόγο αυτό δεν καταγράφεται κατανάλωση για το είδος αυτό από 1/5 έως και 14/10 κάθε έτους.","Ο συντελεστής ΕΦΚ στο Υγραέριο διαμορφώνεται σε 430 €/1.000 κγρ, από 01/01/2017 (Ν. 4389/2016, ΦΕΚ Α' 94).",,,,,,,,,,,,,,,,,
25-8-2022,IMERISIO_DELTIO_PANELLINIO_25_08_2022.pdf,Αθήνα,26-8-2022,82377,ΘΕΜΑ: ΚΑΘΗΜΕΡΙΝΟ ΔΕΛΤΙΟ ΕΠΙΣΚΟΠΗΣΗΣ ΤΙΜΩΝ ΥΓΡΩΝ ΚΑΥΣΙΜΩΝ,Αμόλυβδη 95 οκτ.,4.357,"2,051",Super,-,-,Υγραέριο κίνησης (Autogas),1.047,"0,955",,,,,,,,,,Η μέση τιμή πανελλαδικά σταθμίζεται με βάση τους όγκους πωλήσεων έτους 2019 ανά τύπο καυσίμου και ανά νομό.,Ο Φ.Π.Α. από 01-06-2016 ανέρχεται στο 24%.,"Ο συντελεστής ΕΦΚ σε βενζίνες και πετρέλαια διαμορφώνεται σε 700 και 410 €/1.000 λτ, αντίστοιχα από 01/01/2017 (Ν. 4389/2016, ΦΕΚ Α' 94).","Για το πετρέλαιο θέρμανσης και για χρονική περίοδο από 15/10 κάθε έτους έως και την 30/4 του επομένου έτους, ορίζεται μειωμένος συντελεστής ΕΦΚ ύψους 280 €/1.000 λτ, αρχής γενομένης από 15/10/2016 (Ν. 4389/2016, ΦΕΚ Α' 94). Για το λόγο αυτό δεν καταγράφεται κατανάλωση για το είδος αυτό από 1/5 έως και 14/10 κάθε έτους.","Ο συντελεστής ΕΦΚ στο Υγραέριο διαμορφώνεται σε 430 €/1.000 κγρ, από 01/01/2017 (Ν. 4389/2016, ΦΕΚ Α' 94).",,,,,,,,,,,,,,,,,
25-8-2024,IMERISIO_DELTIO_PANELLINIO_25_08_2024.pdf,Αθήνα,26-8-2024,65710,ΘΕΜΑ: ΚΑΘΗΜΕΡΙΝΟ ΔΕΛΤΙΟ ΕΠΙΣΚΟΠΗΣΗΣ ΤΙΜΩΝ ΥΓΡΩΝ ΚΑΥΣΙΜΩΝ,Αμόλυβδη 95 οκτ.,4.179,"1,826",Υγραέριο κίνησης (Autogas),1.029,"0,867",,,,,,,,,,,,,Η μέση τιμή πανελλαδικά σταθμίζεται με βάση τους όγκους πωλήσεων έτους 2019 ανά τύπο καυσίμου και ανά νομό.,Ο Φ.Π.Α. από 01-06-2016 ανέρχεται στο 24%.,"Ο συντελεστής ΕΦΚ σε βενζίνες και πετρέλαια διαμορφώνεται σε 700 και 410 €/1.000 λτ, αντίστοιχα από 01/01/2017 (Ν. 4389/2016, ΦΕΚ Α' 94).","Για το πετρέλαιο θέρμανσης και για χρονική περίοδο από 15/10 κάθε έτους έως και την 30/4 του επομένου έτους, ορίζεται μειωμένος συντελεστής ΕΦΚ ύψους 280 €/1.000 λτ, αρχής γενομένης από 15/10/2016 (Ν. 4389/2016, ΦΕΚ Α' 94). Για το λόγο αυτό δεν καταγράφεται κατανάλωση για το είδος αυτό από 1/5 έως και 14/10 κάθε έτους.","Ο συντελεστής ΕΦΚ στο Υγραέριο διαμορφώνεται σε 430 €/1.000 κγρ, από 01/01/2017 (Ν. 4389/2016, ΦΕΚ Α' 94).",,,,,,,,,,,,,,,,,
25-8-2025,IMERISIO_DELTIO_PANELLINIO_25_08_2025.pdf,Αθήνα,26-8-2025,65574 - 26/08/2025,ΘΕΜΑ: ΚΑΘΗΜΕΡΙΝΟ ΔΕΛΤΙΟ ΕΠΙΣΚΟΠΗΣΗΣ ΤΙΜΩΝ ΥΓΡΩΝ ΚΑΥΣΙΜΩΝ,Αμόλυβδη 95 οκτ.,3.866,"1,742",Υγραέριο κίνησης (Autogas),1.064,"0,920",,,,,,,,,,,,,Η μέση τιμή πανελλαδικά σταθμίζεται με βάση τους όγκους πωλήσεων έτους 2019 ανά τύπο καυσίμου και ανά νομό.,Ο Φ.Π.Α. από 01-06-2016 ανέρχεται στο 24%.,"Ο συντελεστής ΕΦΚ σε βενζίνες και πετρέλαια διαμορφώνεται σε 700 και 410 €/1.000 λτ, αντίστοιχα από 01/01/2017 (Ν. 4389/2016, ΦΕΚ Α' 94).","Για το πετρέλαιο θέρμανσης και για χρονική περίοδο από 15/10 κάθε έτους έως και την 30/4 του επομένου έτους, ορίζεται μειωμένος συντελεστής ΕΦΚ ύψους 280 €/1.000 λτ, αρχής γενομένης από 15/10/2016 (Ν. 4389/2016, ΦΕΚ Α' 94). Για το λόγο αυτό δεν καταγράφεται κατανάλωση για το είδος αυτό από 1/5 έως και 14/10 κάθε έτους.","Ο συντελεστής ΕΦΚ στο Υγραέριο διαμορφώνεται σε 430 €/1.000 κγρ, από 01/01/2017 (Ν. 4389/2016, ΦΕΚ Α' 94).",,,,,,,,,,,,,,,,,
25-9-2017,IMERISIO_DELTIO_PANELLINIO_25_09_2017.pdf,Αθήνα,27-9-2017,103225 - 27/09/2017,ΘΕΜΑ: ΚΑΘΗΜΕΡΙΝΟ ΔΕΛΤΙΟ ΕΠΙΣΚΟΠΗΣΗΣ ΤΙΜΩΝ ΥΓΡΩΝ ΚΑΥΣΙΜΩΝ,Αμόλυβδη 95 οκτ.,3.071,"1,507",Αμόλυβδη 100 οκτ.,1.737,"1,708",Super,41,"1,631",Diesel Κίνησης,3.413,"1,253",,,,Υγραέριο κίνησης (Autogas),606,"0,798",Η μέση τιμή πανελλαδικά υπολογίζεται σύμφωνα με τον σταθμισμένο μέσο όρο με βάση τους όγκους πωλήσεων ανά τύπο καυσίμου ανά νομό.,Δεν καταγράφεται κατανάλωση στο πετρέλαιο θέρμανσης για τη χρονική περίοδο 30/4 έως 15/10 κάθε έτους.,Σημειώνεται ότι ο Φ.Π.Α. από 01-06-2016 ανέρχεται στο 24%,"Σημειώνεται ότι ο ΕΦΚ στο πετρέλαιο θέρμανσης από 15/10/2016 έως 30-04-2017 ανέρχεται σε 280 € το χιλιόλιτρο. Σημειώνεται ότι ο ΕΦΚ σε βενζίνες και Πετρέλαια διαμορφώνεται σε 700, 410 €/1000 λτ, αντίστοιχα από 01/01/2017 (Ν. 4389/2016, ΦΕΚ Α' 94) Σημειώνεται ότι ο ΕΦΚ στο Υγραέριο διαμορφώνεται σε 430 €/1000 κγρ, από 01/01/2017 (Ν. 4389/2016, ΦΕΚ Α' 94)",,,,,,,,,,,,,,,,,,
